Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^-3),AccY(g x 10^-3),AccZ(g x 10^-3),Altitude(m)
4109,-0.001256637,-0.0007853982,0.05150466,-0.0003962516,-0.0001823516,0,-25.82931,36.55761,-988.498,0
4124,-0.001448623,-0.001343903,0.05126032,-0.000926939,-0.0007370662,0,-27.71885,34.82181,-979.8536,0
4140,-0.001448623,-0.001343903,0.05126032,-0.000926939,-0.0007370662,0,-27.71885,34.82181,-979.8536,0
4156,-0.001361357,-0.0008028515,0.05169665,0.0006046455,-0.0003053616,0,-12.00488,42.52276,-984.9193,0
4171,-0.001361357,-0.0008028515,0.05169665,0.0006046455,-0.0003053616,0,-12.00488,42.52276,-984.9193,0
4186,-0.001762783,-0.00148353,0.0516792,-5.594148E-05,-9.084465E-05,0,-25.96133,45.53848,-980.0145,0
4202,-0.001640609,-0.0008726646,0.05105088,0.0006862346,-0.0004401632,0,-9.382065,39.7855,-984.029,0
4218,-0.001640609,-0.0008726646,0.05105088,0.0006862346,-0.0004401632,0,-9.382065,39.7855,-984.029,0
4233,-0.001623156,-0.001308997,0.0516792,4.987306E-05,-0.0005456565,0,-20.71453,32.21187,-980.1777,0
4249,-0.001256637,-0.001553343,0.05126032,0.000502552,-0.0009654167,0,-7.778505,35.20243,-985.1302,0
4264,-0.001256637,-0.001553343,0.05126032,0.000502552,-0.0009654167,0,-7.778505,35.20243,-985.1302,0
4280,-0.0009424778,-0.0009948376,0.05105088,0.001418107,-0.0004125677,0,1.230979,52.55698,-978.7819,0
4296,-0.001605703,-0.0008901179,0.0511556,0.00147797,-0.0001426448,0,0,0,0,0
4311,-0.001518436,-0.001134464,0.05110324,0.001179601,-0.0004179315,0,-22.94498,32.01432,-994.752,0
4327,-0.001727876,-0.003298672,0.05094616,0.0007464954,-0.002006296,0,-15.51672,40.11913,-998.9712,0
4343,-0.00270526,-0.003385939,0.05152212,0.0007199435,-0.002334007,0,-24.7876,30.02685,-1002.79,0
4358,-0.003508112,-0.004276057,0.05190609,-0.0005092694,-0.003572172,0,-41.66202,8.649914,-997.2388,0
4374,-0.003508112,-0.004276057,0.05190609,-0.0005092694,-0.003572172,0,-41.66202,8.649914,-997.2388,0
4389,-0.003630285,-0.006213372,0.0529882,-0.001877797,-0.005151148,0,-34.18846,13.28766,-997.0272,0
4406,-0.003176499,-0.007539823,0.05384341,-0.0007729355,-0.005631054,0,-14.60743,11.52814,-1029.803,0
4421,-0.003054326,-0.009669124,0.05441936,4.621977E-05,-0.005681523,0,-27.02011,12.99583,-1013.519,0
4436,-0.003700098,-0.01202532,0.05469862,0.001058939,-0.006208293,0,-17.74645,9.673307,-1022.207,0
4453,-0.00434587,-0.01473058,0.05506514,0.001898051,-0.006009215,0,-22.26275,26.15576,-1023.518,0
4467,-0.00434587,-0.01473058,0.05506514,0.001898051,-0.006009215,0,-22.26275,26.15576,-1023.518,0
4483,-0.004974188,-0.01726131,0.05611233,0.00302692,-0.006361983,0,-33.60986,22.63517,-1022.463,0
4499,-0.005550147,-0.01973967,0.05756096,0.003703641,-0.006764829,0,-37.09561,15.76368,-1033.444,0
4514,-0.005375614,-0.02501057,0.06037094,0.005712915,-0.005503813,0,-35.64088,36.13594,-1066.539,0
4537,-0.005602507,-0.02673844,0.06112143,0.006286839,-0.004384846,0,-45.28021,44.90226,-1079.775,0
4545,-0.005602507,-0.02673844,0.06112143,0.006286839,-0.004384846,0,-45.28021,44.90226,-1079.775,0
4561,-0.003333579,-0.03007202,0.06305874,0.008713801,-0.003505126,0,-18.28891,28.79699,-1118.221,0
4577,-0.003333579,-0.03007202,0.06305874,0.008713801,-0.003505126,0,-18.28891,28.79699,-1118.221,0
4592,-0.0004886922,-0.03141592,0.06504842,0.008858565,-0.001829449,0,-54.63441,49.24578,-1101.975,0
4608,0.001605703,-0.03193953,0.06649704,0.008259812,-0.001008847,0,-60.32327,35.86438,-1083.989,0
4624,0.00418879,-0.03300418,0.06775368,0.007558045,-0.0005952654,0,-65.27247,36.78988,-1077.722,0
4639,0.007365289,-0.0347146,0.0681202,0.007938267,-0.0001035107,0,-49.72034,27.36982,-1072.895,0
4655,0.009686577,-0.03701843,0.06825983,0.008690361,0.0007635735,0,-50.08395,32.63379,-1070.142,0
4671,0.01108284,-0.03991568,0.06839945,0.01008069,0.002133731,0,-37.97445,37.72512,-1076.17,0
4686,0.01108284,-0.03991568,0.06839945,0.01008069,0.002133731,0,-37.97445,37.72512,-1076.17,0
4701,0.01265364,-0.04237659,0.06934194,0.01164336,0.003429767,0,-45.08449,44.96636,-1067.535,0
4719,0.0156556,-0.04864233,0.07194248,0.01737801,0.005460508,0,-12.81573,37.92278,-1078.918,0
4733,0.0156556,-0.04864233,0.07194248,0.01737801,0.005460508,0,-12.81573,37.92278,-1078.918,0
4748,0.01607448,-0.04991641,0.07229154,0.02128211,0.005523616,0,15.8745,22.94665,-1076.007,0
4764,0.01610939,-0.05091126,0.07187266,0.02397164,0.004563259,0,4.882381,10.04433,-1058.786,0
4779,0.01497492,-0.05134758,0.07197738,0.02523359,0.003946259,0,-8.787331,13.29421,-1035.913,0
4795,0.01242674,-0.05173156,0.07257079,0.02584624,0.003211548,0,-10.31868,18.62106,-1034.554,0
4811,0.0055676,-0.05098107,0.07456046,0.02725704,0.002273188,0,5.260927,24.96722,-1024.343,0
4826,0.0006283185,-0.04684464,0.07571238,0.02835785,0.0009661601,0,10.19366,21.37979,-1026.541,0
4842,-0.002164208,-0.04283038,0.07646287,0.02725503,-0.0007046759,0,-14.38976,16.75313,-1029.662,0
4858,-0.00434587,-0.03918264,0.07682939,0.02446393,-0.001881205,0,-32.39882,21.54565,-1022.987,0
4873,-0.00434587,-0.03918264,0.07682939,0.02446393,-0.001881205,0,-32.39882,21.54565,-1022.987,0
4888,-0.006736971,-0.03516839,0.07705629,0.02224805,-0.002488815,0,-19.54309,34.27898,-1025.245,0
4904,-0.0084823,-0.03211406,0.07754497,0.02090843,-0.002752717,0,0,0,0,0
4920,-0.01295034,-0.01898918,0.07894124,0.01536183,-0.005951179,0,-29.73638,20.61396,-1020.232,0
4941,-0.01438151,-0.01263618,0.07871436,0.01221301,-0.006708002,0,-36.32995,30.80145,-1020.891,0
4951,-0.01570796,-0.006178466,0.07920304,0.008843062,-0.006955497,0,-37.27254,34.50472,-1022.376,0
4967,-0.01706932,0.00280998,0.07956956,0.00438143,-0.007670227,0,-38.86713,28.0715,-1003.609,0
4983,-0.01783726,0.009232791,0.07946484,0.001050566,-0.008196022,0,-39.23707,30.49221,-1011.384,0
4999,-0.01780236,0.01321214,0.07939503,-0.00131678,-0.00813607,0,-42.36908,37.9415,-1008.253,0
5014,-0.01720895,0.01970477,0.07995353,-0.006094115,-0.007361783,0,-48.89294,45.01917,-993.7267,0
5029,-0.01776745,0.02328269,0.07998844,-0.009192311,-0.00685223,0,-45.77038,46.6488,-984.9424,0
5046,-0.0185703,0.02614503,0.07986627,-0.01175624,-0.006724689,0,-47.58099,39.76477,-975.7899,0
5060,-0.01869248,0.02858849,0.07998844,-0.01388119,-0.006651706,0,-48.40796,50.0904,-977.8267,0
5076,-0.01869248,0.02858849,0.07998844,-0.01388119,-0.006651706,0,-48.40796,50.0904,-977.8267,0
5091,-0.01860521,0.03162537,0.0800408,-0.01528837,-0.006184237,0,-32.35854,51.28868,-970.4116,0
5107,-0.01872738,0.03307399,0.07986627,-0.01542296,-0.005935602,0,-21.98581,54.82849,-974.5258,0
5123,-0.01998402,0.03712315,0.07976155,-0.01647622,-0.005575507,0,-25.80252,53.63174,-976.5901,0.24
5138,-0.02003638,0.03876376,0.07991862,-0.01640501,-0.02051376,0,-26.26232,45.81936,-983.5879,0.24
5154,-0.02054253,0.04040437,0.07972664,-0.01513518,-0.05651397,0,-28.221,41.0621,-973.7461,0.24
5169,-0.02028072,0.04230678,0.07937757,-0.01600822,-0.08297373,0,-22.36773,45.93981,-1005.829,0.243
5185,-0.02028072,0.04230678,0.07937757,-0.01600822,-0.08297373,0,-22.36773,45.93981,-1005.829,0.243
5201,-0.02127556,0.04569272,0.0792554,-0.02430841,-0.1189003,0,-11.6516,38.86627,-1198.43,0.249
5216,-0.02185152,0.04668755,0.07874925,-0.0269188,-0.1273483,0,-10.40053,35.71693,-1234.235,0.248
5233,-0.0217468,0.04738569,0.07881907,-0.03378116,-0.1387859,0,-2.584286,27.42117,-1268.353,0.253
5247,-0.0217468,0.04738569,0.07881907,-0.03378116,-0.1387859,0,0,0,0,0.253
5263,-0.02052507,0.04995132,0.07984881,-0.04198397,-0.1523539,0,-21.18217,52.79749,-1319.981,0.258
5278,-0.01998402,0.05054473,0.07930776,-0.04801937,-0.1553808,0,-22.03313,39.9334,-1320.05,0.262
5294,-0.01621411,0.05106834,0.07969173,-0.05608286,-0.1610126,0,8.328969,41.16005,-1311.928,0.269
5310,-0.01621411,0.05106834,0.07969173,-0.05608286,-0.1610126,0,8.328969,41.16005,-1311.928,0.269
5325,-0.01490511,0.05169665,0.08045968,-0.06120537,-0.1618259,0,2.383148,46.74977,-1292.352,0.278
5341,-0.01357866,0.05122541,0.08049458,-0.0631711,-0.1638974,0,-8.258232,37.40725,-1267.157,0.283
5357,-0.01254892,0.0498117,0.08028515,-0.06832404,-0.1769318,0,-14.79751,43.97341,-1240.491,0.301
5372,-0.01225221,0.04857251,0.08073893,-0.06708854,-0.1866831,0,9.946184,43.96659,-1215.675,0.306
5388,-0.01225221,0.04857251,0.08073893,-0.06708854,-0.1866831,0,9.946184,43.96659,-1215.675,0.306
5403,-0.01286308,0.04419174,0.08237953,-0.0655558,-0.2260598,0,-17.96326,47.10291,-1137.425,0.331
5419,-0.01371829,0.04143412,0.08288569,-0.06367459,-0.2451304,0,-13.64318,49.04421,-1107.613,0.345
5435,-0.01504474,0.03811799,0.08381071,-0.0601957,-0.263568,0,4.868911,47.60394,-1083.519,0.36
5451,-0.01680752,0.03536037,0.08468338,-0.05334938,-0.2832201,0,8.754541,37.38581,-1055.604,0.37
5466,-0.01680752,0.03536037,0.08468338,-0.05334938,-0.2832201,0,0,0,0,0.37
5481,-0.01881465,0.0325853,0.08529424,-0.04566605,-0.3130214,0,0.2914449,42.2512,-1032.284,0.386
5497,-0.02069961,0.02988004,0.08574802,-0.04393613,-0.3248977,0,-2.836501,49.98264,-1006.219,0.402
5513,-0.02422517,0.02474877,0.08724901,-0.03109719,-0.3505943,0,-3.267369,43.78555,-968.2839,0.43
5528,-0.02666863,0.0220086,0.08752826,-0.02506981,-0.3661118,0,-0.959349,46.31359,-949.5376,0.448
5544,-0.02837905,0.01958259,0.0877028,-0.02082254,-0.378054,0,-3.9193,45.71088,-937.2899,0.466
5559,-0.02935644,0.01799434,0.08822639,-0.01692461,-0.4001222,0,-9.693557,51.76164,-926.3948,0.478
5575,-0.03129375,0.01569051,0.08911651,-0.01384587,-0.392857,0,0,0,0,0.489
5590,-0.03323107,0.01284562,0.09005898,-0.004958518,-0.3976119,0,-0.4468397,45.02787,-896.6769,0.514
5606,-0.03478441,0.01101303,0.09023352,0.003260395,-0.3944624,0,-3.275085,49.92839,-888.524,0.524
5622,-0.03598869,0.009075711,0.09061749,0.011272,-0.4260736,0,-7.610453,51.08372,-888.6095,0.542
5637,-0.03689626,0.007661995,0.09122837,0.009860448,-0.4491689,0,-7.268505,50.97738,-877.2793,0.56
5653,-0.03757694,0.006894051,0.09145525,0.0119086,-0.4666659,0,0,0,0,0.563
5668,-0.03827507,0.006370452,0.09175196,0.01493568,-0.4895778,0,-12.14563,57.67989,-876.0881,0.575
5684,-0.03848451,0.005864306,0.09232792,0.01943437,-0.5108635,0,-17.53979,53.07718,-861.704,0.587
5700,-0.03747222,0.003420845,0.09328784,0.02897053,-0.5685164,0,-18.75955,55.02775,-689.2166,0.617
5715,-0.03647738,0.002146755,0.09321804,0.06402878,-0.561841,0,-9.238677,55.45671,-608.3648,0.632
5731,-0.0352731,0.001134464,0.09342748,0.04773305,-0.5523301,0,-15.19861,56.45866,-563.9935,0.634
5747,-0.03398156,6.981317E-05,0.09349728,0.04452042,-0.535683,0,-23.01112,63.56176,-544.4112,0.646
5762,-0.03326597,-0.0008028515,0.09374163,0.03126226,-0.5217766,0,-11.73506,51.64102,-549.6914,0.658
5778,-0.03225369,-0.00143117,0.0938289,0.01395455,-0.5117509,0,-18.25778,59.62244,-553.0494,0.661
5793,-0.0307527,-0.002129302,0.09365437,-0.0088742,-0.4884245,0,-12.29602,53.81535,-584.9498,0.673
5809,-0.0294088,-0.002600541,0.09375909,-0.02203639,-0.4681039,0,-12.75131,57.6315,-601.5878,0.672
5825,-0.0280998,-0.00286234,0.093794,-0.0354418,-0.4439823,0,-19.37204,58.09708,-622.1743,0.678
5840,-0.0280998,-0.00286234,0.093794,-0.0354418,-0.4439823,0,-19.37204,58.09708,-622.1743,0.678
5856,-0.02631957,-0.003001966,0.09384635,-0.05054022,-0.426591,0,-17.28586,52.33998,-651.7294,0.685
5871,-0.02431244,-0.002879793,0.09393362,-0.06445926,-0.4050412,0,-12.79335,54.8693,-679.6517,0.681
5887,-0.02158972,-0.002949606,0.09405579,-0.07491159,-0.3854877,0,-11.27358,57.02552,-712.5574,0.686
5903,-0.01698205,-0.002251475,0.09395107,-0.09032686,-0.3453904,0,-11.12954,60.40747,-769.8225,0.69
5919,-0.01480039,-0.001850049,0.09443976,-0.09711993,-0.329172,0,-13.29204,48.21746,-796.9216,0.694
5934,-0.01281072,-0.001151917,0.09475392,-0.1013707,-0.3120425,0,-5.150513,53.96124,-798.696,0.687
5949,-0.01069887,-0.0001570796,0.09449212,-0.1124649,-0.2993744,0,-11.94551,49.2223,-832.414,0.69
5972,-0.009634217,0.000296706,0.09430014,-0.1270602,-0.2903688,0,-10.95059,58.65708,-855.8234,0.681
5981,-0.009023353,0.001134464,0.09477138,-0.1369199,-0.2843463,0,-15.76149,48.88935,-879.0141,0.682
5996,-0.00837758,0.001396263,0.09491101,-0.1442993,-0.2791896,0,-5.360183,46.65594,-909.4785,0.682
6012,-0.00837758,0.001396263,0.09491101,-0.1442993,-0.2791896,0,-5.360183,46.65594,-909.4785,0.682
6027,-0.008552114,0.001762783,0.09499827,-0.1467235,-0.2714088,0,0,0,0,0.676
6043,-0.008779006,0.00270526,0.09485865,-0.1510907,-0.2613305,0,-5.689116,48.41332,-971.4486,0.676
6059,-0.009145525,0.003281219,0.09515535,-0.1437001,-0.2570831,0,-8.276531,52.0494,-983.5651,0.669
6074,-0.009913471,0.003769911,0.09571386,-0.1466126,-0.2541951,0,-6.619279,46.10767,-997.0886,0.669
6090,-0.009913471,0.003769911,0.09571386,-0.1466126,-0.2541951,0,-6.619279,46.10767,-997.0886,0.669
6106,-0.01155408,0.004817109,0.09573131,-0.1440278,-0.2461971,0,-6.22747,43.74764,-1029.802,0.662
6121,-0.01233948,0.005096362,0.09592329,-0.1395782,-0.2480334,0,-9.571266,52.77628,-1031.975,0.662
6137,-0.01329941,0.004956735,0.09660397,-0.1389635,-0.2471066,0,-3.995945,48.48734,-1039.507,0.655
6152,-0.01396263,0.005393067,0.09669124,-0.1320381,-0.2521272,0,-3.32259,53.92387,-1046.018,0.655
6168,-0.01478294,0.005916666,0.09662142,-0.1281593,-0.2491784,0,-7.136686,48.87482,-1052.769,0.655
6183,-0.01478294,0.005916666,0.09662142,-0.1281593,-0.2491784,0,-7.136686,48.87482,-1052.769,0.655
6199,-0.01542871,0.006248279,0.09676106,-0.1279017,-0.2497112,0,-7.258195,53.92127,-1054.627,0.655
6214,-0.01633628,0.006161012,0.09731957,-0.1257091,-0.2552173,0,0,0,0,0.656
6230,-0.01710423,0.006091199,0.09756391,-0.1215475,-0.2600528,0,-1.336781,44.67752,-1020.983,0.657
6246,-0.01710423,0.006091199,0.09756391,-0.1215475,-0.2600528,0,-1.336781,44.67752,-1020.983,0.657
6261,-0.01762783,0.005654867,0.09819222,-0.1252008,-0.261701,0,-7.623289,52.9512,-1004.072,0.644
6277,-0.01762783,0.005654867,0.09819222,-0.1252008,-0.261701,0,-7.623289,52.9512,-1004.072,0.644
6292,-0.0185703,0.005637414,0.09817477,-0.1225155,-0.2594559,0,0.6133822,55.54955,-1028.039,0.644
6308,-0.01930334,0.005637414,0.0983493,-0.1223171,-0.2632,0,3.937842,51.62859,-1051.303,0.648
6324,-0.02237512,0.00731293,0.1100256,-0.1197588,-0.2720841,0,-1.457389,69.36906,-1081.319,0.65
6339,-0.02501057,0.008726646,0.1185777,-0.1192393,-0.2814285,0,-2.220788,61.84293,-1053.425,0.647
6355,-0.02501057,0.008726646,0.1185777,-0.1192393,-0.2814285,0,-2.220788,61.84293,-1053.425,0.647
6371,-0.02722714,0.01076868,0.1267807,-0.1170505,-0.2981401,0,-1.261732,40.90485,-1028.532,0.648
6386,-0.02844887,0.01268854,0.1353328,-0.1137129,-0.3003336,0,-14.79874,54.47445,-1014.152,0.65
6402,-0.02844887,0.01268854,0.1353328,-0.1137129,-0.3003336,0,-14.79874,54.47445,-1014.152,0.65
6418,-0.02855359,0.01291544,0.144426,-0.1144408,-0.2959178,0,-8.062906,64.22972,-972.8936,0.652
6433,-0.02816961,0.01345649,0.1520531,-0.112528,-0.3072444,0,-1.807407,54.03777,-981.08,0.654
6450,-0.02797763,0.01350885,0.1568877,-0.1168284,-0.3036262,0,-8.008567,57.72971,-971.8002,0.66
6464,-0.02745403,0.01385792,0.1614779,-0.1181197,-0.302159,0,-15.37809,57.36696,-970.3408,0.661
6480,-0.02707006,0.01340413,0.1662252,-0.1261976,-0.3001028,0,-15.0291,59.26836,-949.4982,0.663
6495,-0.02707006,0.01340413,0.1662252,-0.1261976,-0.3001028,0,-15.0291,59.26836,-949.4982,0.663
6511,-0.02687807,0.01228712,0.1728574,-0.1336429,-0.3052492,0,-3.404317,53.22734,-934.2739,0.674
6526,-0.02586578,0.01026254,0.1819506,-0.1405235,-0.3105282,0,-3.244833,49.26615,-905.9347,0.674
6542,-0.02474877,0.009477138,0.1861219,-0.1371595,-0.3101362,0,6.494831,59.48272,-895.2881,0.675
6558,-0.02474877,0.009477138,0.1861219,-0.1371595,-0.3101362,0,6.494831,59.48272,-895.2881,0.675
6573,-0.02370157,0.009023353,0.1902583,-0.1506563,-0.3107945,0,6.338573,52.23773,-910.186,0.676
6589,-0.02153736,0.008255407,0.1981472,-0.1688205,-0.3185447,0,-1.192891,55.56698,-932.6183,0.677
6614,-0.02045526,0.007679448,0.2020393,-0.1757952,-0.3218579,0,1.847463,58.06258,-936.555,0.678
6620,-0.01966986,0.007173304,0.2070833,-0.1731348,-0.314758,0,-1.236938,59.10781,-942.8298,0.679
6636,-0.01914626,0.006894051,0.2091777,-0.1764273,-0.3227968,0,-5.796291,58.77723,-942.6315,0.679
6651,-0.01914626,0.006894051,0.2091777,-0.1764273,-0.3227968,0,-5.796291,58.77723,-942.6315,0.679
6667,-0.01811652,0.006632251,0.2137505,-0.1831836,-0.324819,0,-2.496548,49.16972,-947.9347,0.674
6683,-0.01651081,0.006091199,0.2195275,-0.1917252,-0.3143512,0,-0.1414427,51.27686,-964.0073,0.675
6699,-0.01593486,0.005585053,0.2224597,-0.1953482,-0.3133505,0,5.656802,61.22982,-978.7751,0.67
6714,-0.01551598,0.005183628,0.225706,-0.1947477,-0.3093453,0,-1.058304,49.45661,-992.5789,0.67
6730,-0.01516691,0.004834562,0.2282716,-0.1940929,-0.3068994,0,-5.211361,59.36971,-1004.393,0.681
6745,-0.01516691,0.004834562,0.2282716,-0.1940929,-0.3068994,0,2.54775,60.41139,-1008.795,0.681
6760,-0.01532399,0.004660029,0.23075,-0.1956505,-0.3077847,0,1.845906,60.20048,-1009.597,0.682
6776,-0.01548107,0.004206243,0.2341883,-0.200342,-0.305962,0,-1.140829,59.82735,-970.2799,0.683
6792,-0.01541126,0.003193952,0.2394766,-0.2000623,-0.3036714,0,-2.986039,49.86101,-938.1739,0.685
6809,-0.01583014,0.003630285,0.2461961,-0.1986743,-0.2978303,0,1.081036,58.58507,-978.1433,0.677
6823,-0.01769764,0.00439823,0.2557606,-0.1994488,-0.2934438,0,-3.481452,58.87642,-980.5722,0.677
6838,-0.01848304,0.005305801,0.2642079,-0.199305,-0.285493,0,-1.233083,49.1667,-991.1207,0.677
6886,-0.01946042,0.006387905,0.272795,-0.1973686,-0.2852191,0,-7.02444,38.39737,-994.747,0.669
6901,-0.01946042,0.006387905,0.272795,-0.1973686,-0.2852191,0,-7.02444,38.39737,-994.747,0.669
6916,-0.02158972,0.007784169,0.2976485,-0.2013619,-0.299986,0,7.442482,56.97454,-1029.026,0.667
6932,-0.02220059,0.00816814,0.3058864,-0.202701,-0.2983582,0,4.160714,52.12462,-1018.674,0.667
6948,-0.02256711,0.008464847,0.3140894,-0.2044675,-0.2967704,0,-5.648123,46.31614,-1008.572,0.664
6963,-0.02246239,0.008621926,0.3226416,-0.1916081,-0.2776006,0,-3.599962,55.85624,-1009.824,0.664
6979,-0.02199115,0.008674286,0.3403566,-0.2036145,-0.2770288,0,3.902097,52.97604,-1018.006,0.668
6994,-0.02199115,0.008674286,0.3403566,-0.2036145,-0.2770288,0,3.902097,52.97604,-1018.006,0.668
7010,-0.02129302,0.009005899,0.358351,-0.2124561,-0.2913521,0,0.8850748,50.94602,-999.3985,0.673
7026,-0.02129302,0.009005899,0.358351,-0.2124561,-0.2913521,0,0.8850748,50.94602,-999.3985,0.673
7041,-0.02061234,0.00884882,0.3702367,-0.2131994,-0.2965175,0,4.757996,51.90837,-981.6951,0.675
7057,-0.02031563,0.008517207,0.382262,-0.2175123,-0.302744,0,3.549622,53.95876,-969.6513,0.676
7072,-0.02007129,0.008290314,0.3882485,-0.2184017,-0.3056036,0,0,0,0,0.677
7088,-0.01975713,0.008028515,0.3974987,-0.2143144,-0.3045496,0,2.924756,46.45235,-955.5063,0.678
7104,-0.01949533,0.007731808,0.4066617,-0.2165396,-0.306693,0,2.931944,52.11262,-955.8061,0.679
7119,-0.01937315,0.007627089,0.4128402,-0.2186677,-0.3070133,0,2.12584,47.23479,-954.4551,0.679
7135,-0.01982694,0.007522369,0.4250749,-0.2227801,-0.3064586,0,5.102489,44.0751,-959.75,0.68
7150,-0.01942552,0.007190756,0.4341157,-0.227309,-0.3102887,0,3.842309,48.21719,-959.3723,0.682
7166,-0.01877974,0.006667158,0.4517959,-0.2262883,-0.3027295,0,7.99968,52.22657,-952.6472,0.684
7182,-0.01877974,0.006667158,0.4517959,-0.2262883,-0.3027295,0,7.99968,52.22657,-952.6472,0.684
7197,-0.01811652,0.006422812,0.4642576,-0.2252996,-0.3003451,0,-3.048263,46.134,-951.815,0.68
7213,-0.01788962,0.006335545,0.4737347,-0.2280546,-0.292001,0,-1.783363,54.18515,-960.3446,0.68
7228,-0.01750565,0.006213372,0.4832119,-0.2336193,-0.2866188,0,-3.868129,52.70964,-971.228,0.679
7244,-0.01741839,0.006021386,0.492305,-0.2406944,-0.2837688,0,4.044109,52.31351,-987.8757,0.68
7260,-0.0174882,0.005654867,0.5011713,-0.2443053,-0.2800676,0,5.505202,49.88377,-982.9204,0.68
7275,-0.01781981,0.005427974,0.5099852,-0.2458355,-0.2760681,0,7.78247,51.20387,-985.3939,0.677
7291,-0.0183085,0.004991642,0.519026,-0.2474553,-0.2736813,0,4.956485,47.62732,-981.625,0.678
7306,-0.01939061,0.005235988,0.5316273,-0.2491924,-0.281246,0,9.230945,46.33813,-988.7742,0.674
7322,-0.02117085,0.006003933,0.5502325,-0.2557386,-0.2813876,0,4.401647,36.09458,-998.405,0.674
7338,-0.02117085,0.006003933,0.5502325,-0.2557386,-0.2813876,0,0,0,0,0.674
7353,-0.02190388,0.006003933,0.5653819,-0.26947,-0.2864061,0,4.528069,41.2509,-1014.432,0.67
7369,-0.02190388,0.006003933,0.5653819,-0.26947,-0.2864061,0,4.528069,41.2509,-1014.432,0.67
7384,-0.02190388,0.005393067,0.5773374,-0.2737514,-0.2973057,0,7.332105,48.48275,-1026.781,0.667
7400,-0.02172935,0.00455531,0.5866401,-0.2777709,-0.3047302,0,5.487399,48.51369,-1027.308,0.667
7416,-0.02134538,0.004607669,0.6054547,-0.2680663,-0.2945373,0,-0.3420708,42.40575,-1031.863,0.667
7431,-0.02134538,0.004607669,0.6054547,-0.2680663,-0.2945373,0,-0.3420708,42.40575,-1031.863,0.667
7447,-0.02062979,0.004991642,0.6144606,-0.2724099,-0.3006158,0,-6.757792,43.67843,-1033.232,0.668
7462,-0.01994911,0.005131268,0.6267129,-0.2844082,-0.310028,0,-2.807388,39.29134,-1030.749,0.668
7479,-0.01898918,0.005044002,0.6394013,-0.2920441,-0.3195567,0,3.217327,35.24528,-1036.248,0.669
7494,-0.01729621,0.00455531,0.6478139,-0.2943633,-0.3271088,0,-4.816967,39.79896,-1021.763,0.673
7510,-0.01623156,0.004206243,0.6547254,-0.2937492,-0.3284134,0,-2.971727,44.69336,-1006.996,0.674
7525,-0.01623156,0.004206243,0.6547254,-0.2937492,-0.3284134,0,0,0,0,0.674
7541,-0.01474803,0.004031711,0.661759,-0.2909243,-0.3296887,0,0,0,0,0.675
7556,-0.01373574,0.003874631,0.6684785,-0.290206,-0.3293172,0,5.216048,0,0,0.67
7572,-0.01174607,0.004468043,0.6806261,-0.2896266,-0.3263831,0,1.799919,46.41924,-1005.952,0.668
7587,-0.01150172,0.004485496,0.686246,-0.2906976,-0.3196401,0,-1.571029,49.28381,-1008.13,0.668
7603,-0.01122247,0.004607669,0.6899461,-0.2909191,-0.3163958,0,3.480415,42.02068,-1009.118,0.669
7618,-0.01122247,0.004607669,0.6899461,-0.2909191,-0.3163958,0,3.480415,42.02068,-1009.118,0.669
7634,-0.01127483,0.004101524,0.6950076,-0.2871283,-0.314063,0,6.631913,47.79882,-1009.571,0.668
7651,-0.0116588,0.003368485,0.7061777,-0.2826813,-0.314064,0,6.300263,40.47996,-1007.165,0.67
7666,-0.01157153,0.002897247,0.7103142,-0.2821628,-0.3209686,0,-4.406355,47.23592,-998.8989,0.671
7681,-0.01120501,0.002600541,0.7146599,-0.2823539,-0.3255236,0,-1.278332,45.65897,-998.2415,0.671
7697,-0.01043707,0.001884956,0.7189535,-0.2794064,-0.3222954,0,2.170648,43.48746,-993.7331,0.672
7712,-0.00980875,0.0004886922,0.7243814,-0.2840742,-0.3334627,0,3.726838,38.4362,-989.7247,0.673
7728,-0.009180432,-5.235988E-05,0.7268773,-0.2800854,-0.3361984,0,-1.281646,42.51153,-985.9867,0.674
7743,-0.009180432,-5.235988E-05,0.7268773,-0.2800854,-0.3361984,0,-1.281646,42.51153,-985.9867,0.674
7759,-0.00858702,-0.001291544,0.7357785,-0.2748586,-0.3427162,0,-0.780622,44.28917,-978.6644,0.676
7775,-0.008796459,-0.001623156,0.7389898,-0.2724696,-0.3421698,0,1.788893,45.15202,-983.2249,0.677
7790,-0.009128072,-0.002286381,0.7420093,-0.2658828,-0.333432,0,-6.427098,48.578,-970.1154,0.678
7806,-0.009128072,-0.002286381,0.7420093,-0.2658828,-0.333432,0,-6.427098,48.578,-970.1154,0.678
7821,-0.009529497,-0.002530727,0.7452032,-0.2594964,-0.3251671,0,-5.77275,35.87561,-960.2294,0.678
7837,-0.01038471,-0.002670354,0.7482226,-0.2520289,-0.3201587,0,-4.175235,48.09679,-961.5069,0.679
7853,-0.01295034,-0.003385939,0.7535633,-0.2528034,-0.3255894,0,-1.272968,46.54115,-955.6038,0.682
7868,-0.01410226,-0.003804818,0.7558846,-0.2537692,-0.3277848,0,-10.33183,35.68053,-953.777,0.683
7884,-0.01579523,-0.003926991,0.7593055,-0.2571617,-0.3334834,0,7.728113,34.7021,-957.584,0.683
